PassengerId,CryoSleep,Age,Transported,CabinNum,Luxuries,EdableLuxuries,Home_Earth,Home_Europa,Home_Mars,CF_A,CF_B,CF_C,CF_D,CF_E,CF_F,CF_G,CF_T,CL_P,CL_S
0283_01,1.0,29.0,True,46.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0283_02,0.0,22.0,True,64.0,148.0,655.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0285_01,1.0,14.0,True,16.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
0285_02,1.0,42.0,True,16.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
0286_01,0.0,57.0,False,65.0,178.0,1310.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0287_01,1.0,39.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0287_02,0.0,28.0,False,12.0,1466.0,619.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0288_01,0.0,19.0,False,55.0,828.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0289_01,1.0,19.0,True,12.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0290_01,0.0,26.0,True,7.0,1419.0,4458.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0290_02,1.0,17.0,True,7.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0290_03,0.0,43.0,True,7.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0290_04,0.0,9.0,True,7.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0291_01,0.0,40.0,True,10.0,1090.0,6588.0,0,1,0,0,0,0,1,0,0,0,0,0,1
0294_01,1.0,50.0,True,8.0,311.1387779083431,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0297_01,0.0,24.0,True,47.0,107.0,1326.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0298_01,1.0,57.0,True,3.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
0301_01,1.0,16.0,False,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0302_01,0.0,23.0,False,67.0,1370.0,15.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0303_01,1.0,23.0,True,41.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0304_01,0.0,28.0,False,18.0,7017.0,422.0,0,1,0,0,0,0,0,1,0,0,0,0,1
0305_01,0.0,23.0,False,7.0,2489.0,584.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0306_01,0.0,23.0,False,19.0,470.0,434.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0307_01,0.0,18.0,True,59.0,0.0,1359.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0309_01,0.0,18.0,False,60.0,1200.0,157.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0310_01,0.0,67.0,False,600.3676712973864,4941.687617481203,230.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0313_01,0.0,60.0,True,68.0,11.0,541.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0313_02,1.0,28.82793046746535,True,50.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
0313_03,0.0,49.0,True,68.0,649.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0313_04,0.0,0.0,True,50.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0314_01,0.0,26.0,False,51.0,1716.0,74.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0315_01,1.0,35.0,True,42.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0316_01,0.0,24.0,True,9.0,170.0,2801.72916912198,0,1,0,0,1,0,0,0,0,0,0,0,1
0316_02,1.0,20.0,True,9.0,304.8547912992357,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0320_01,0.0,18.0,False,44.0,311.1387779083431,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0320_02,0.0,21.0,False,44.0,304.8547912992357,8.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0321_01,0.0,59.0,False,61.0,1018.0,209.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0322_01,1.0,13.0,False,45.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0324_01,1.0,43.0,False,53.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0326_01,1.0,29.0,False,47.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0327_01,0.0,19.0,True,600.3676712973864,19.0,784.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0330_01,0.0,2.0,True,14.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0330_02,0.0,32.0,True,14.0,495.0,4651.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0330_03,0.0,33.0,False,14.0,1851.0,317.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0331_01,0.0,25.0,False,72.0,552.0,251.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0333_01,1.0,29.0,True,73.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0334_01,0.0,29.0,False,62.0,7191.0,213.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0336_01,0.0,44.0,False,74.0,695.0,17.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0337_01,1.0,2.0,True,63.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0337_02,0.0,19.0,True,63.0,1477.0,983.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0337_03,0.0,0.0,True,63.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0338_01,1.0,18.0,True,48.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,0,1
0340_01,1.0,38.0,True,10.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0341_01,1.0,5.0,False,57.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0343_01,0.0,31.0,False,76.0,1302.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0345_01,1.0,30.0,False,21.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
0346_01,1.0,15.0,True,59.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0347_01,0.0,27.0,False,64.0,434.0,1434.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0348_01,0.0,22.0,True,12.0,145.0,3078.0,0,0,1,0,0,0,1,0,0,0,0,1,0
0348_02,0.0,36.0,True,600.3676712973864,520.0,1865.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0350_01,1.0,14.0,True,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0352_01,0.0,23.0,False,78.0,2001.0,2975.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0355_01,1.0,18.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0356_01,1.0,36.0,True,15.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0357_01,0.0,41.0,False,65.0,920.687617481203,1198.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0358_01,1.0,50.0,True,50.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0358_02,1.0,32.0,True,50.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0359_01,0.0,26.0,False,66.0,236.0,453.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0360_01,0.0,15.0,False,67.0,470.0,245.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0361_01,0.0,33.0,True,68.0,697.0,36.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0365_01,0.0,28.82793046746535,False,51.0,706.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0368_01,0.0,26.0,False,82.0,2851.0,4554.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0368_02,1.0,61.0,True,82.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0369_01,0.0,24.0,True,53.0,235.0,592.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0370_01,0.0,30.0,False,83.0,1464.0,95.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0371_01,1.0,24.0,True,84.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0372_01,0.0,24.0,False,85.0,2766.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0373_01,1.0,41.0,False,62.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0375_01,0.0,20.0,False,22.0,230.0,558.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0376_01,0.0,22.0,True,54.0,122.0,786.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0377_01,0.0,63.0,False,15.0,8364.0,1068.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0378_01,0.0,18.0,False,11.0,5846.0,219.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_02,1.0,21.0,True,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_03,0.0,79.0,False,11.0,10403.0,242.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_04,1.0,56.0,True,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_05,1.0,13.0,True,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_06,0.0,33.0,False,11.0,2232.0,2497.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0378_07,1.0,32.0,True,11.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0379_01,0.0,31.0,True,63.0,362.0,591.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0380_01,1.0,26.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0381_01,1.0,18.0,True,16.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0381_02,1.0,38.0,True,16.0,0.0,173.72916912197996,0,1,0,0,1,0,0,0,0,0,0,1,0
0382_01,0.0,23.0,False,64.0,720.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0383_01,0.0,28.0,False,55.0,3915.0,773.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0383_02,1.0,34.0,False,55.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0384_01,0.0,0.0,True,56.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0384_02,0.0,14.0,True,56.0,28.0,881.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0385_01,0.0,23.0,False,65.0,141.0,747.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0387_01,1.0,49.0,False,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0388_01,1.0,14.0,False,57.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0389_01,0.0,18.0,False,23.0,391.0,400.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0391_01,0.0,27.0,True,9.0,1056.0,5728.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0392_01,0.0,48.0,False,24.0,1508.0,111.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0395_01,0.0,31.0,False,17.0,13845.0,11555.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0395_02,0.0,61.0,False,17.0,3837.0,608.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0396_01,1.0,18.0,True,59.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0397_01,1.0,45.0,True,69.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0398_01,0.0,22.0,False,13.0,6042.0,456.0,0,0,1,0,0,0,1,0,0,0,0,0,1
0401_01,0.0,30.0,False,14.0,1056.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1
0401_02,0.0,30.0,False,14.0,1783.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1
0402_01,1.0,32.0,True,15.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1
0403_01,0.0,43.0,True,13.0,355.0,896.0,0,0,1,0,0,0,1,0,0,0,0,1,0
0405_01,0.0,17.0,False,89.0,494.0,458.07720329024676,1,0,0,0,0,0,0,0,1,0,0,1,0
0407_01,0.0,23.0,False,69.0,1923.687617481203,21.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0407_02,0.0,20.0,False,90.0,228.0,465.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0407_03,1.0,39.0,False,69.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0408_01,0.0,35.0,False,25.0,1134.0,165.0,0,0,1,0,0,0,0,1,0,0,0,1,0
0409_01,0.0,31.0,False,71.0,2.0,1116.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0410_01,0.0,21.0,False,72.0,567.0,150.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0411_01,0.0,16.0,False,91.0,831.0,101.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0412_01,0.0,60.0,True,11.0,1537.0,13207.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0413_01,0.0,18.0,False,92.0,412.0,157.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0415_01,1.0,42.0,False,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0417_01,1.0,68.0,True,18.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0417_02,0.0,22.0,False,18.0,6708.0,1170.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0417_03,1.0,59.0,True,18.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0423_01,0.0,28.82793046746535,True,19.0,78.0,3584.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0425_01,0.0,37.0,False,96.0,1129.0,28.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0425_02,1.0,3.0,True,96.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0425_03,1.0,31.0,True,96.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0427_01,0.0,31.0,True,26.0,1771.0,7643.077203290247,0,1,0,0,0,0,0,1,0,0,0,1,0
0428_01,0.0,29.0,True,16.0,3854.0,4118.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0429_01,0.0,20.0,True,5.0,229.0,10116.0,0,1,0,1,0,0,0,0,0,0,0,0,1
0429_02,1.0,46.0,True,5.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
0430_01,0.0,29.0,True,75.0,16.0,1026.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0431_01,1.0,43.0,True,97.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0432_01,0.0,17.0,False,76.0,1483.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0433_01,0.0,27.0,True,20.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0433_02,0.0,47.0,False,20.0,6622.0,891.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0434_01,1.0,45.0,True,77.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0435_01,1.0,17.0,True,62.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0436_01,0.0,10.0,True,63.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0436_02,0.0,56.0,False,63.0,668.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0437_01,0.0,39.0,False,78.0,849.0,22.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0437_02,0.0,40.0,False,78.0,33.0,840.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0438_01,1.0,40.0,True,13.0,224.687617481203,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0439_01,0.0,34.0,False,13.0,2216.6876174812032,5682.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0441_01,0.0,32.0,False,79.0,722.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0442_01,0.0,35.0,False,98.0,7.0,1043.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0444_01,0.0,32.0,False,15.0,2484.0,531.0,0,0,1,0,0,0,1,0,0,0,0,1,0
0444_02,0.0,26.0,False,99.0,1869.0,136.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0445_01,0.0,25.0,False,80.0,2175.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0445_02,0.0,26.0,False,25.0,792.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0446_01,1.0,22.0,True,21.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0447_01,0.0,22.0,True,81.0,9.0,795.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0448_01,0.0,24.0,False,27.0,789.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0448_02,1.0,32.0,True,71.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0449_01,1.0,11.0,True,64.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0452_01,1.0,22.0,True,26.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
0453_01,1.0,19.0,True,14.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0453_02,1.0,34.0,True,600.3676712973864,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0453_03,1.0,74.0,True,14.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0454_01,0.0,28.0,True,15.0,755.0,4288.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0454_02,1.0,42.0,True,15.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0454_03,1.0,43.0,True,15.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0456_01,0.0,55.0,False,83.0,342.0,373.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0457_01,0.0,19.0,True,72.0,26.0,747.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0457_02,1.0,6.0,False,72.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0457_03,0.0,7.0,False,72.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0458_01,1.0,28.0,True,16.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1
0459_01,0.0,15.0,False,84.0,2217.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0460_01,1.0,24.0,True,65.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0461_01,0.0,31.0,True,27.0,0.0,869.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0461_02,0.0,22.0,True,85.0,632.0,252.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0461_03,0.0,1.0,True,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0462_01,1.0,50.0,False,67.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0463_01,0.0,34.0,False,100.0,1211.1387779083432,257.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0463_02,0.0,14.0,False,100.0,928.0,933.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0465_01,0.0,19.0,False,28.0,1610.0,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0465_02,0.0,28.82793046746535,True,28.0,150.0,676.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0466_01,0.0,36.0,False,101.0,2.0,863.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0468_01,1.0,34.0,False,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0470_01,1.0,25.0,True,86.0,304.8547912992357,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0470_02,1.0,36.0,True,86.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0471_01,0.0,16.0,False,22.0,5353.0,47.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0471_02,0.0,30.0,True,22.0,4.0,7972.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0472_01,0.0,37.0,False,87.0,308.0,554.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0474_01,1.0,15.0,True,69.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0475_01,0.0,36.0,False,29.0,952.0,38.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0476_01,0.0,27.0,False,103.0,368.687617481203,151.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0476_02,1.0,27.0,True,103.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0476_03,1.0,12.0,True,103.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0477_01,0.0,22.0,False,30.0,1619.0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0480_01,0.0,27.0,False,74.0,499.687617481203,57.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0481_01,1.0,13.0,True,70.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0482_01,0.0,27.0,False,28.0,670.0,118.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0482_02,0.0,28.0,False,88.0,615.0,14.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0485_01,0.0,21.0,False,17.0,3403.0,33.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0487_01,0.0,39.0,False,19.0,4721.0,1806.0,0,1,0,0,0,1,0,0,0,0,0,0,1
0488_01,1.0,28.0,False,76.0,0.0,173.72916912197996,1,0,0,0,0,0,0,0,0,1,0,1,0
0490_01,1.0,14.0,True,71.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0498_01,1.0,27.0,True,600.3676712973864,0.0,458.07720329024676,0,1,0,0,0,0,0,0,0,0,0,0,0
0498_02,1.0,46.0,True,18.0,311.1387779083431,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0499_01,1.0,27.0,True,89.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0499_02,0.0,21.0,False,29.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1
0500_01,0.0,21.0,True,19.0,595.0,1749.0,0,0,1,0,0,0,1,0,0,0,0,1,0
0501_01,0.0,42.0,False,32.0,792.1387779083432,1896.0,0,1,0,0,0,0,0,1,0,0,0,1,0
0502_01,0.0,22.0,False,600.3676712973864,481.0,817.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0503_01,0.0,10.0,True,90.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0503_02,0.0,43.0,False,90.0,1850.0,47.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0503_03,0.0,42.0,False,31.0,1246.0,51.0,0,0,1,0,0,0,0,1,0,0,0,0,1
0504_01,1.0,18.0,True,19.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0504_02,1.0,54.0,True,19.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0504_03,1.0,24.0,True,19.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0504_04,0.0,64.0,False,19.0,1153.0,1748.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0504_05,1.0,18.0,True,19.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0504_06,1.0,53.0,True,19.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
0506_01,1.0,23.0,True,91.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0507_01,0.0,39.0,True,74.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0510_01,0.0,59.0,True,16.0,323.0,16521.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0512_01,0.0,32.0,True,18.0,181.0,5755.0,0,1,0,0,0,0,1,0,0,0,0,0,1
0512_02,1.0,55.0,True,18.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1
0513_01,1.0,21.0,True,78.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0515_01,1.0,50.0,True,20.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1
0516_01,0.0,55.0,False,6.0,2489.0,2533.0,0,1,0,1,0,0,0,0,0,0,0,0,1
0517_01,0.0,28.82793046746535,False,109.0,1520.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0518_01,1.0,35.0,True,92.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0519_01,1.0,28.82793046746535,True,77.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1
0520_01,0.0,55.0,False,78.0,366.8547912992357,458.07720329024676,1,0,0,0,0,0,0,0,0,1,0,0,1
0521_01,0.0,23.0,True,32.0,343.8547912992357,263.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0522_01,0.0,42.0,False,33.0,156.0,750.0,1,0,0,0,0,0,0,1,0,0,0,1,0
0523_01,0.0,35.0,True,33.0,559.0,1946.0,1,0,0,0,0,0,0,1,0,0,0,0,1
0525_01,1.0,47.0,True,600.3676712973864,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0527_01,0.0,28.82793046746535,False,93.0,1176.0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0527_02,1.0,34.0,True,93.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0528_01,0.0,46.0,False,17.0,10022.0,1119.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0529_01,1.0,26.0,False,81.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0531_01,1.0,1.0,False,82.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0531_02,1.0,28.82793046746535,True,82.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0533_01,0.0,33.0,False,21.0,577.0,384.0,0,0,1,0,0,0,1,0,0,0,0,1,0
0534_01,0.0,34.0,False,23.0,7732.0,744.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0534_02,0.0,49.0,False,23.0,4239.0,1624.0,0,1,0,0,1,0,0,0,0,0,0,1,0
0537_01,0.0,22.0,False,83.0,672.0,5.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0538_01,0.0,28.0,True,110.0,5.0,1073.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0539_01,1.0,28.82793046746535,True,18.0,0.0,173.72916912197996,0,1,0,0,0,1,0,0,0,0,0,1,0
0539_02,1.0,36.0,True,18.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0539_03,1.0,30.0,True,18.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0
0539_04,1.0,49.0,True,18.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0539_05,0.0,38.0,False,18.0,4996.0,2272.0,0,1,0,0,0,1,0,0,0,0,0,1,0
0540_01,1.0,31.0,True,95.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1
0540_02,0.0,17.0,False,95.0,1532.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0542_01,0.0,26.0,False,84.0,887.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0
0545_01,0.0,23.0,False,111.0,740.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0546_01,0.0,24.0,False,96.0,930.0,1529.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0547_01,0.0,23.0,False,97.0,19.0,846.0,1,0,0,0,0,0,0,0,1,0,0,0,1
0548_01,0.0,24.0,True,36.0,1.0,790.0,1,0,0,0,0,0,0,1,0,0,0,0,1
